t,a
1913,-48.132666666666672
1914,-41.877833333333371
1915,-26.99148611111108
1916,-41.931055555555574
1917,-52.779958333333333
1918,-54.451694444444385
1919,-41.857763888888968
1920,-34.373361111111073
1921,-38.871458333333337
1922,-32.666374999999995
1923,-10.747638888888886
1924,0.77748611111110155
1925,4.8244999999999818
1926,-4.9498888888889008
1927,-12.368513888888895
1928,-17.361361111111108
1929,-38.296319444444492
1930,-53.344333333333331
1931,-65.7009027777778
1932,-60.701624999999986
1933,-62.319805555555554
1934,-69.097874999999974
1935,-74.33654166666669
1936,-71.873861111111083
1937,-59.014625000000017
1938,-46.314180555555552
1939,-38.103763888888906
1940,-35.869194444444446
1941,-40.130374999999979
1942,-48.253902777777775
1943,-53.01424999999999
1944,-52.1843611111111
1945,-48.238333333333358
1946,-44.265888888888888
1947,-35.200027777777734
1948,-24.903847222222304
1949,-10.40920833333333
1950,-2.1648749999999861
1951,0.61498611111112034
1952,-2.6804305555555659
1953,-20.782388888888931
1954,-29.663624999999929
1955,-34.88222222222214
1956,-33.594416666666653
1957,-35.744958333333265
1958,-36.846805555555591
1959,-50.3017222222222
1960,-51.680249999999994
1961,-39.499347222222191
1962,-31.658166666666627
1963,-19.938430555555577
1964,-25.432555555555606
1965,-38.013500000000043
1966,-36.334527777777751
1967,-35.793986111111117
1968,-24.543458333333369
1969,14.670847222222276
1970,15.102041666666691
1971,15.024611111111112
1972,13.080527777777769
1973,17.563152777777795
1974,18.286333333333339
1975,16.945402777777783
1976,9.778236111111088
1977,1.3407916666666795
1978,0.059277777777774376
1979,-0.26747222222221678
1980,-6.6014583333333512
1981,-4.7768194444444232
1982,2.1871805555555555
1983,6.8364861111110917
1984,-0.70206944444448216
1985,-23.88068055555549
1986,-31.813361111111117
1987,-32.93751388888893
1988,-23.562027777777665
1989,-23.666569444444448
1990,-25.132125000000009
1991,-30.721652777777777
1992,-36.229263888888887
1993,-49.7062638888889
1994,-48.7265138888889
1995,-28.980402777777783
1996,-37.156555555555556
1997,-55.931083333333326
1998,-64.223555555555549
1999,-45.62809722222223
2000,-25.656249999999989
2001,14.166249999999996
2002,32.595250000000036
2003,46.042527777777828
2004,45.893888888888917
2005,46.189583333333388
2006,53.742583333333272
2007,57.457611111111092
2008,61.97109722222222
2009,72.685972222222219
2010,65.847444444444463
2011,25.158486111111113
2012,13.674874999999998
2013,26.7546527777778
2014,36.944972222222248
2015,44.527666666666676
2016,46.3353055555556
2017,70.222013888888853
2018,75.205152777777784
2019,75.823791666666679
2020,82.385416666666615
2021,81.823972222222181
2022,82.0067916666667
2023,58.893541666666707
2024,43.558569444444451
2025,25.387166666666683
2026,2.9661666666666466
2027,-15.291027777777785
2028,-28.366069444444431
2029,-36.028416666666658
2030,-19.076763888888841
2031,10.299833333333325
2032,30.610916666666643
2033,28.607291666666711
2034,8.2478194444444188
2035,0.477902777777791
2036,3.3358333333333317
2037,18.654888888888898
2038,22.432847222222218
2039,2.9122638888888828
2040,-13.004319444444439
2041,-21.896430555555533
2042,-12.311277777777768
2043,6.60304166666667
2044,4.9987777777777733
2045,-6.9942777777777634
2046,-14.98590277777777
2047,-18.330166666666678
2048,-17.972597222222234
2049,11.529458333333309
2050,8.7750277777777761
2051,-9.12743055555556
2052,-19.258569444444468
2053,-12.089333333333325
2054,0.093305555555548009
2055,14.774458333333349
2056,-1.1143749999999821
2057,-48.348402777777736
2058,-64.21595833333329
2059,-48.161527777777749
2060,-34.055708333333357
2061,-23.204347222222214
2062,-28.826444444444423
2063,-28.034291666666665
2064,-14.902833333333339
2065,12.06834722222222
2066,10.756208333333337
2067,30.255236111111103
2068,47.243347222222212
2069,49.01270833333335
2070,47.789847222222186
2071,47.967777777777755
2072,35.579166666666652
2073,15.998791666666669
2074,-6.710819444444434
2075,-47.192902777777832
2076,-74.783819444444418
2077,-109.60380555555545
2078,-113.62234722222225
2079,-106.30312500000001
2080,-93.847638888888966
2081,-86.259000000000043
2082,-69.933374999999984
2083,-47.471138888888895
2084,-36.192777777777735
2085,-31.706472222222224
2086,-35.38159722222224
2087,-39.535222222222295
2088,-42.145333333333355
2089,-45.651527777777758
2090,-53.92869444444441
2091,-46.0888194444444
2092,-28.654111111111114
2093,1.5846805555555461
2094,20.419124999999966
2095,15.707263888888894
2096,15.448736111111087
2097,1.7108750000000261
2098,-3.43372222222224
2099,-7.1175000000000175
2100,-17.043416666666634
2101,-27.877861111111116
2102,-43.295305555555537
2103,-56.795333333333332
2104,-44.79998611111111
2105,-15.650347222222223
2106,6.3534166666666927
2107,38.525069444444512
2108,52.088999999999992
2109,54.833486111111071
2110,49.580597222222259
2111,45.778347222222251
2112,41.936083333333293
2113,26.663402777777765
2114,-9.7153472222222312
2115,-77.3731944444444
2116,-107.14136111111117
2117,-117.00704166666657
2118,-113.56131944444445
2119,-84.735236111111192
2120,-53.94574999999994
2121,-20.670083333333356
2122,-10.935097222222193
2123,3.0788750000000173
2124,21.227541666666635
2125,58.798097222222268
2126,61.729194444444452
2127,57.353361111111141
2128,34.404138888888909
2129,33.915722222222207
2130,36.504472222222262
2131,36.631347222222232
2132,44.751791666666662
2133,75.385486111111163
2134,91.173944444444373
2135,72.982472222222228
2136,47.277944444444415
2137,27.090930555555559
2138,31.321652777777782
2139,39.50245833333333
2140,40.241680555555554
2141,45.174458333333348
2142,56.295999999999943
2143,75.434833333333344
2144,77.19479166666666
2145,48.388958333333356
2146,31.344388888888918
2147,13.490513888888879
2148,-3.0211944444444483
2149,-12.185611111111111
2150,-5.6758611111110966
2151,22.724611111111116
2152,32.228833333333327
2153,38.483972222222221
2154,40.357583333333309
2155,45.579458333333363
2156,65.711083333333278
2157,49.815986111111137
2158,49.966263888888854
2159,43.425041666666644
2160,36.274597222222177
2161,47.813555555555567
2162,60.4843888888889
2163,94.653624999999977
2164,105.87127777777785
2165,103.58340277777786
2166,93.0973611111112
2167,68.8904166666667
2168,44.650347222222194
2169,20.147708333333348
2170,8.7224027777777557
2171,12.323916666666658
2172,16.134513888888819
2173,26.545236111111077
2174,27.669638888888944
2175,29.88066666666672
2176,45.73976388888893
2177,49.0847638888888
2178,38.2906388888889
2179,14.003097222222205
2180,0.72552777777777688
2181,-3.7276944444444782
2182,-11.021291666666659
2183,-25.399430555555611
2184,-27.768222222222246
2185,-23.137486111111158
2186,-11.184180555555532
2187,-6.585347222222234
2188,-7.2125833333333418
2189,-17.484069444444479
2190,-15.25266666666665
2191,9.6064166666666928
2192,25.360402777777786
2193,29.766652777777793
2194,28.408305555555575
2195,6.8289027777778006
2196,-3.0193611111111274
2197,-19.247402777777726
2198,-25.686236111111164
2199,-46.457430555555504
2200,-54.494972222222238
2201,-44.695277777777839
2202,-36.540222222222241
2203,-13.059486111111081
2204,4.3528749999999876
2205,29.4873472222222
2206,37.513069444444426
2207,40.194180555555569
2208,39.343930555555552
2209,3.769124999999971
2210,-19.141180555555444
2211,-46.155277777777854
2212,-54.608499999999964
2213,-58.541458333333317
2214,-52.323208333333426
2215,-18.735930555555512
2216,5.537611111111123
2217,32.990527777777793
2218,32.314819444444439
2219,40.563194444444456
2220,44.477902777777778
2221,38.165805555555593
2222,31.077125
2223,11.048222222222234
2224,-0.95488888888888779
2225,-11.589500000000015
2226,-2.0356666666666712
2227,14.065041666666687
2228,11.613625000000011
2229,8.34770833333333
2230,8.7154166666666448
2231,1.8163611111111091
2232,6.6542916666666514
2233,0.19863888888888809
2234,-9.405347222222229
2235,-26.742361111111148
2236,-36.010194444444451
2237,-53.156694444444511
2238,-65.767513888888871
2239,-56.85672222222226
2240,-42.589624999999984
2241,-0.763430555555575
2242,15.412361111111114
2243,33.245291666666695
2244,37.467972222222265
2245,48.858611111111117
2246,52.717972222222237
2247,64.454208333333327
2248,51.682944444444438
2249,18.835569444444442
2250,0.14111111111110833
2251,-25.665583333333259
2252,-24.566347222222269
2253,-28.540652777777808
2254,-33.975694444444521
2255,-27.857694444444451
2256,-19.778291666666661
2257,7.3920277777777859
2258,7.9430833333333606
2259,1.9316388888888956
2260,3.1156805555555711
2261,4.9505694444444437
2262,3.3560555555555522
2263,-20.972833333333369
2264,-36.09747222222223
2265,-47.774999999999991
2266,-46.67175000000006
2267,-52.452416666666672
2268,-52.37718055555554
2269,-30.036347222222233
2270,-10.663000000000016
2271,-5.4944583333333439
2272,-18.140041666666662
2273,-42.122541666666656
2274,-54.175638888888869
2275,-69.238305555555655
2276,-72.472194444444554
2277,-61.014388888888796
2278,-46.18736111111113
2279,-26.131319444444404
2280,-11.351319444444512
2281,8.94251388888888
2282,16.446180555555557
2283,33.277277777777712
2284,40.66690277777785
2285,44.098972222222237
2286,32.46252777777773
2287,21.243958333333325
2288,3.0484027777777882
2289,-26.782666666666689
2290,-30.310361111111135
2291,-42.8481111111111
2292,-48.8005277777778
2293,-36.823388888888907
2294,-26.623569444444442
2295,-15.158013888888881
2296,-9.57184722222221
2297,-9.5361111111111114
2298,-9.4595694444444476
2299,-21.302805555555562
2300,-30.601472222222242
2301,-25.927583333333271
2302,-17.773555555555578
2303,5.393819444444456
2304,25.572833333333346
2305,35.3204861111111
2306,21.837930555555552
2307,6.6935833333333274
2308,3.6736944444444393
2309,-17.24729166666668
2310,-41.844305555555579
2311,-66.889541666666787
2312,-76.003944444444329
2313,-88.394444444444431
2314,-84.460902777777832
2315,-66.510999999999967
2316,-49.540375
2317,-42.107513888888931
2318,-44.086055555555632
2319,-27.721930555555556
2320,-23.632125
2321,-19.618166666666639
2322,-13.523861111111117
2323,-3.8759166666666856
2324,6.157375
2325,14.987833333333271
2326,28.177263888888884
2327,29.301361111111071
2328,11.120513888888949
2329,-19.402041666666651
2330,-22.938263888888887
2331,-14.167180555555564
2332,-18.33787499999999
2333,-33.593305555555581
2334,-37.402000000000072
2335,-35.96852777777783
2336,-35.589013888888879
2337,-36.898500000000013
2338,-37.332277777777804
2339,-31.377402777777757
2340,-19.886263888888912
2341,4.0513611111110981
2342,24.663069444444442
2343,50.64065277777776
2344,60.632930555555632
2345,56.386402777777846
2346,52.225569444444396
2347,63.030750000000019
2348,62.973972222222223
2349,25.358930555555563
2350,6.4678055555555245
2351,-28.108722222222237
2352,-41.974638888888855
2353,-72.890111111111125
2354,-69.6435277777778
2355,-50.21968055555552
2356,-39.622166666666665
2357,-19.787499999999969
2358,-7.538708333333302
2359,11.132722222222213
2360,19.064999999999998
2361,33.152944444444444
2362,35.110638888888914
2363,31.462541666666702
2364,22.208277777777813
2365,13.911833333333329
2366,3.28743055555555
2367,-30.00698611111115
2368,-36.236583333333328
2369,-20.865263888888887
2370,-4.079444444444416
2371,-3.3118888888888685
2372,-4.1200138888888915
2373,7.7944722222222307
2374,7.0692638888888766
2375,10.338277777777781
2376,5.960749999999968
2377,1.1517916666666643
2378,0.75740277777777387
2379,9.4231666666666261
2380,14.75577777777775
2381,24.488305555555581
2382,28.852833333333333
2383,6.9932361111110808
2384,-5.9441527777777594
2385,-22.171166666666661
2386,-23.594347222222211
2387,-22.243152777777787
2388,-22.585944444444419
2389,-4.7467500000000022
2390,-3.4270277777777558
2391,-6.8066388888889033
2392,-17.066125000000042
2393,-20.75970833333335
2394,-18.343402777777758
2395,-16.981819444444433
2396,-18.733069444444432
2397,-31.174305555555616
2398,-32.830888888888907
2399,-21.7402222222222
2400,-16.648347222222181
2401,-3.5779999999999692
2402,-1.6119999999999954
2403,-5.6216250000000159
2404,-9.8863194444445117
2405,-27.007444444444477
2406,-22.604958333333379
2407,4.0580277777777676
2408,17.65318055555554
2409,25.874166666666667
2410,6.2360972222222015
2411,-42.044097222222192
2412,-63.5804166666667
2413,-65.946763888888967
2414,-46.877847222222329
2415,-15.179319444444465
2416,-7.0072777777777562
2417,-9.7191111111110864
2418,1.7189305555555399
2419,34.510361111111138
2420,45.0247777777777
2421,39.328652777777812
2422,25.559958333333338
2423,-4.368374999999995
2424,-15.005444444444493
2425,-12.465041666666652
2426,-6.3516805555555766
2427,-9.978652777777766
2428,-13.014986111111051
2429,-14.952791666666661
2430,-7.8386388888889051
2431,-9.9557916666666664
2432,-11.334055555555572
2433,21.315777777777761
2434,33.594083333333316
2435,32.290180555555551
2436,22.132930555555536
2437,-1.1354305555555588
2438,-3.0458194444444446
2439,1.7543611111111168
2440,1.1993472222222377
2441,3.4247361111111134
2442,8.26061111111114
2443,19.126305555555561
2444,15.477555555555556
2445,-0.14900000000000241
2446,-9.5497083333333475
2447,-18.431930555555557
2448,-8.7952083333333224
2449,-13.778847222222222
2450,-23.501305555555572
2451,-28.502597222222235
2452,-14.683388888888851
2453,16.076319444444433
2454,32.300180555555556
2455,66.543208333333354
2456,80.0192916666666
2457,66.361472222222275
2458,50.683763888888961
2459,9.2395138888889132
2460,-0.45669444444445939
2461,-4.1982361111111333
2462,-8.2855833333333386
2463,-1.0778333333333305
2464,0.78018055555553256
2465,28.356791666666709
2466,22.451277777777783
2467,-0.37844444444444209
2468,-9.3908333333332976
2469,-14.133291666666699
2470,-17.960791666666687
2471,-42.886847222222229
2472,-53.88024999999999
2473,-57.831180555555513
2474,-60.908249999999988
2475,-64.204416666666717
2476,-69.779833333333286
2477,-55.832069444444471
2478,-45.27416666666663
2479,-24.347916666666688
2480,-16.384874999999973
2481,27.708277777777745
2482,36.20820833333331
2483,39.910277777777736
2484,41.0464722222222
2485,38.034375000000004
2486,31.077250000000024
2487,-14.227222222222217
2488,-38.260125000000009
2489,-44.215597222222257
2490,-39.749597222222228
2491,-25.4309861111111
2492,-13.693763888888911
2493,6.2856666666666419
2494,15.596222222222236
2495,11.140736111111122
2496,-1.7012638888889047
2497,-29.082083333333387
2498,-34.170875000000088
2499,-32.010319444444505
2500,-45.9715277777777
2501,-64.524583333333339
2502,-68.048805555555674
2503,-50.361138888888831
2504,-23.165708333333356
2505,7.4881666666666593
2506,19.335986111111144
2507,24.18109722222221
2508,27.770986111111132
2509,27.286375000000003
2510,23.305374999999994
2511,7.0147083333334068
2512,-8.46676388888894
2513,-39.281805555555522
2514,-34.887236111111058
2515,-29.535680555555565
2516,-38.914597222222305
2517,-21.318583333333279
2518,-15.617166666666652
2519,-2.3486111111110581
2520,-8.8055694444444086
2521,-7.4803611111110566
2522,-4.6721805555555536
2523,-39.213194444444433
2524,-53.338055555555719
2525,-57.57213888888888
2526,-53.058666666666738
2527,-57.728888888888939
2528,-66.31781944444441
2529,-65.2317638888889
2530,-45.083694444444433
2531,-9.3267083333333431
2532,9.6717361111111053
2533,24.010083333333331
2534,20.24809722222221
2535,-1.0927083333333198
2536,-13.179083333333342
2537,-24.508861111111145
2538,-33.00658333333336
2539,-58.717444444444418
2540,-70.684791666666811
2541,-71.007249999999971
2542,-69.06465277777771
2543,-72.987027777777712
2544,-90.696430555555537
2545,-105.7219444444445
2546,-101.38212499999996
2547,-72.56977777777773
2548,-43.37365277777775
2549,-10.276694444444448
2550,5.2680972222222877
2551,13.606208333333337
2552,9.5489027777777657
2553,20.27104166666669
2554,34.093000000000082
2555,55.926416666666675
2556,49.503569444444359
2557,16.885750000000026
2558,-8.6227638888889029
2559,-46.047569444444477
2560,-58.798152777777752
2561,-60.344958333333452
2562,-56.122875000000015
2563,-50.823680555555526
2564,-48.48279166666655
2565,-33.62915277777774
2566,-16.731777777777765
2567,18.203013888888893
2568,35.713819444444376
2569,34.226194444444452
2570,18.329638888888894
2571,-23.326236111111069
2572,-37.692222222222249
2573,-29.248347222222264
2574,-25.168374999999969
2575,-27.264708333333356
2576,-38.434597222222251
2577,-46.164416666666639
2578,-44.717777777777833
2579,-55.791027777777764
2580,-68.963819444444468
2581,-79.5063888888888
2582,-75.508444444444521
2583,-52.178375000000038
2584,-38.550930555555539
2585,-13.543486111111102
2586,-0.50473611111110839
2587,12.675638888888868
2588,7.1114583333333128
2589,-8.1177500000000187
2590,-20.957597222222233
2591,-37.668083333333378
2592,-37.41154166666665
2593,-24.177194444444385
2594,-15.193319444444485
2595,-12.456361111111077
2596,-19.112499999999994
2597,-24.531875000000014
2598,-31.699541666666647
2599,-32.530916666666656
2600,-40.551236111111194
2601,-45.25155555555552
2602,-45.328680555555515
2603,-31.02215277777778
2604,-18.211874999999988
2605,-17.397902777777734
2606,-26.609444444444449
2607,-56.560263888888926
2608,-70.172625000000053
2609,-65.309166666666712
2610,-63.7973333333332
2611,-46.325722222222183
2612,-29.651986111111086
2613,-13.466305555555563
2614,-9.3483611111111156
2615,-23.349819444444428
2616,-23.489541666666657
2617,-29.026652777777745
2618,-29.14309722222221
2619,-42.306152777777804
2620,-50.189597222222204
2621,-43.448958333333273
2622,-29.046722222222208
2623,-6.3919444444444293
2624,-0.292347222222228
2625,59.561486111111087
2626,85.228333333333438
2627,110.69613888888887
2628,95.29737499999996
2629,57.058916666666683
2630,27.38098611111111
2631,-5.04783333333331
2632,-11.832263888888882
2633,-5.8272638888888943
2634,-5.968875000000005
2635,-2.903763888888891
2636,1.978847222222258
2637,-1.118138888888867
2638,12.959180555555564
2639,37.878472222222207
2640,47.9162222222223
2641,66.303638888888869
2642,64.6476388888889
2643,66.399208333333291
2644,65.257694444444482
2645,54.861652777777778
2646,47.696666666666644
2647,25.181111111111107
2648,10.201430555555552
2649,-2.6492083333333443
2650,16.887333333333324
2651,36.513513888888873
2652,42.838513888888912
2653,45.012597222222212
2654,49.618444444444492
2655,66.370750000000072
2656,73.653263888888873
2657,70.734444444444435
2658,67.035583333333292
2659,72.226444444444539
2660,78.98622222222221
2661,74.435513888889
2662,66.7899722222223
2663,30.238305555555556
2664,12.581138888888935
2665,16.415638888888896
2666,29.648555555555554
2667,35.079097222222281
2668,37.44923611111102
2669,30.790083333333307
2670,30.290222222222315
2671,33.449513888888859
2672,38.346388888888924
2673,37.253986111111018
2674,32.884583333333282
2675,44.400208333333232
2676,46.14259722222215
2677,8.3296527777777936
2678,-19.730750000000015
2679,-58.2141111111111
2680,-72.115222222222187
2681,-56.632499999999965
2682,-41.619527777777769
2683,-21.104013888888883
2684,-29.919861111111103
2685,-46.794111111111093
2686,-58.383763888888907
2687,-59.139555555555518
2688,-55.82406944444449
2689,-46.9814444444444
2690,-48.291416666666727
2691,-44.789569444444474
2692,-46.183722222222244
2693,-51.364736111111114
2694,-55.080458333333304
2695,-60.833861111111119
2696,-54.0803472222222
2697,-26.613027777777781
2698,-0.22773611111111206
2699,54.918194444444481
2700,78.339874999999878
2701,103.53322222222218
2702,110.56640277777778
2703,96.853680555555613
2704,76.501013888888792
2705,-3.2604444444444494
2706,-28.303833333333323
2707,-50.012263888888924
2708,-34.60488888888888
2709,-2.5955694444444557
2710,10.832930555555542
2711,44.113236111111028
2712,59.793805555555544
2713,84.9444444444444
2714,87.89879166666671
2715,69.12494444444448
2716,51.081152777777788
2717,34.787736111111109
2718,20.32144444444446
2719,-17.088833333333358
2720,-36.840652777777791
2721,-41.730736111111113
2722,-20.310569444444447
2723,6.5212916666666336
2724,21.732152777777795
2725,39.381236111111086
2726,53.333444444444481
2727,61.586347222222194
2728,47.37281944444446
2729,30.303208333333341
2730,29.966972222222264
2731,18.850319444444494
2732,16.034180555555572
2733,27.846763888888873
2734,42.962944444444489
2735,58.114513888888908
2736,63.804152777777766
2737,65.61759722222223
2738,76.553902777777751
2739,89.427763888889018
2740,84.986277777777872
2741,59.308638888888844
2742,34.879250000000035
2743,-3.9184583333333158
2744,-24.912361111111128
2745,-34.490263888888855
2746,-36.000972222222281
2747,-16.781125000000003
2748,0.075958333333364242
2749,14.932250000000023
2750,10.980055555555557
2751,-0.86490277777776936
2752,6.8836388888888536
2753,18.165486111111075
2754,5.676625000000012
2755,-29.720916666666604
2756,-43.70691666666665
2757,-50.405347222222204
2758,-54.877083333333289
2759,-42.426569444444446
2760,-17.767250000000004
2761,21.904888888888891
2762,37.427027777777788
2763,58.261638888888989
2764,66.701263888888974
2765,55.003361111111076
2766,33.070805555555488
2767,12.938444444444441
2768,11.112763888888875
2769,-18.427458333333345
2770,-40.585625000000014
2771,-48.351722222222229
2772,-46.7577638888889
2773,-19.279875
2774,-3.2962916666666651
2775,8.013708333333339
2776,5.4089305555555658
2777,-4.6000277777777736
2778,0.99088888888889548
2779,10.08298611111109
2780,23.09365277777777
2781,40.0527222222222
2782,52.755041666666678
2783,33.012777777777771
2784,17.460541666666646
2785,-14.858180555555526
2786,-11.929833333333336
2787,-7.5471388888888775
2788,-10.887750000000011
2789,-11.693027777777758
2790,-26.618930555555512
2791,-18.613833333333329
2792,-5.6523055555555448
2793,27.069305555555577
2794,48.910611111111074
2795,57.418277777777817
2796,38.88643055555557
2797,0.60379166666667483
2798,-13.435499999999989
2799,-21.101166666666654
2800,-30.076819444444485
2801,-51.526611111111158
2802,-44.999694444444437
2803,-33.700513888888878
2804,-25.999125000000035
2805,-23.739124999999987
2806,-13.653027777777792
2807,19.0648888888889
2808,42.711666666666567
2809,50.814500000000031
2810,18.372194444444474
2811,-35.954777777777807
2812,-59.570972222222274
2813,-64.235208333333347
2814,-63.711833333333331
2815,-59.173402777777781
2816,-45.884333333333373
2817,-35.842055555555504
2818,-26.63034722222222
2819,-17.353305555555565
2820,-4.9426944444444567
2821,19.167986111111052
2822,34.8720416666667
2823,51.344291666666578
2824,46.130874999999968
2825,30.317194444444418
2826,23.782819444444435
2827,12.09402777777778
2828,7.0377777777778139
2829,-15.838319444444471
2830,-29.055763888888848
2831,-25.304861111111109
2832,-15.219694444444359
2833,3.0289305555555108
2834,2.0321666666666722
2835,-5.0831527777777614
2836,-6.2940000000000227
2837,-11.179902777777775
2838,-15.252847222222227
2839,-31.712249999999994
2840,-43.22919444444446
2841,-36.337638888888911
2842,-16.715152777777782
2843,1.3132916666666885
2844,-0.32533333333334841
2845,-18.151347222222213
2846,-24.801944444444462
2847,-26.084680555555536
2848,-30.04151388888889
2849,-55.247847222222212
2850,-55.779388888888874
2851,-54.056125000000016
2852,-50.923138888888865
2853,-29.901055555555551
2854,-28.799027777777795
2855,-26.088444444444423
2856,-38.911416666666724
2857,-51.309902777777843
2858,-43.169527777777752
2859,-21.26115277777782
2860,-5.8782222222222424
2861,3.6921111111111
2862,9.82412500000002
2863,14.505319444444432
2864,10.093486111111002
2865,11.491250000000038
2866,16.105527777777809
2867,35.224569444444384
2868,45.389430555555549
2869,33.280430555555618
2870,35.258499999999962
2871,50.34281944444443
2872,61.531000000000041
2873,76.768680555555591
2874,65.563652777777733
2875,43.981097222222175
2876,41.557444444444428
2877,57.8246527777778
2878,66.246375000000114
2879,64.380930555555508
2880,61.788902777777679
2881,67.697347222222135
2882,71.392805555555469
2883,76.4664861111112
2884,71.49206944444451
2885,74.693652777777658
2886,86.513388888888755
2887,107.33055555555558
2888,104.26313888888899
2889,62.68091666666659
2890,32.4586527777778
2891,9.4562083333333291
2892,-4.6813611111111113
2893,-23.038597222222265
2894,-32.081638888888861
2895,-37.917375000000085
2896,-45.072402777777825
2897,-40.2897222222222
2898,-27.968555555555564
2899,11.781263888888903
2900,41.300513888888844
2901,77.912097222222144
2902,98.267652777777784
2903,99.290027777777766
2904,110.95098611111105
2905,123.51963888888892
2906,120.29713888888881
2907,92.8933333333333
2908,83.015999999999934
2909,74.326041666666669
2910,68.457444444444377
2911,55.481569444444467
2912,39.118847222222222
2913,9.62193055555556
2914,4.9484027777777815
2915,-2.46579166666659
2916,-3.014388888889032
2917,4.3638194444444363
2918,4.84674999999999
2919,-4.2081111111110872
2920,-13.572249999999958
2921,-14.975083333333306
2922,-4.0331805555555214
2923,35.169236111111076
2924,44.828138888888837
2925,40.488833333333353
2926,43.72827777777772
2927,65.7944861111111
2928,71.915166666666636
2929,58.610902777777774
2930,49.63923611111111
2931,35.964819444444458
2932,22.492972222222235
2933,-7.1223472222222348
2934,-17.512333333333341
2935,-25.977430555555539
2936,-35.826597222222262
2937,-30.2800416666667
2938,-19.918027777777716
2939,1.0408055555555473
2940,2.9927083333333298
2941,9.248916666666668
2942,9.25431944444444
2943,12.917194444444412
2944,11.634652777777779
2945,-0.25684722222218792
2946,-11.885833333333311
2947,-42.757736111111171
2948,-58.047736111111178
2949,-67.741930555555641
2950,-50.864041666666715
2951,-18.858388888888889
2952,4.5766527777777606
2953,31.920166666666624
2954,47.518847222222185
2955,68.4771805555555
2956,75.344500000000011
2957,85.996069444444373
2958,71.69218055555551
2959,58.21794444444442
2960,47.710916666666641
2961,39.574888888888864
2962,30.0745
2963,39.048861111111108
2964,45.883541666666638
2965,30.708486111111135
2966,14.146444444444414
2967,-23.170583333333308
2968,-35.522013888888864
2969,-49.49758333333331
2970,-56.665444444444432
2971,-82.958652777777829
2972,-105.59799999999996
2973,-104.9594444444444
2974,-103.10963888888891
2975,-82.66741666666654
2976,-75.740416666666633
2977,-38.339847222222211
2978,-32.015736111111153
2979,-25.648638888888826
2980,-20.5481388888889
2981,-3.6551805555555585
2982,2.7519027777777549
2983,2.0576250000000003
2984,-2.9614861111111139
2985,-20.240902777777816
2986,-22.600986111111123
2987,-11.797208333333332
2988,-11.977861111111126
2989,-23.002680555555553
2990,-33.487916666666621
2991,-24.397458333333365
2992,-5.7752638888889107
2993,20.848041666666692
2994,14.159333333333349
2995,-1.6747222222222176
2996,-5.3754166666666485
2997,13.162250000000006
2998,7.6294305555555537
2999,-17.584347222222245
3000,-17.236444444444423
3001,-7.7447222222222258
3002,4.4012916666666717
3003,18.206888888888905
3004,23.1665833333333
3005,24.43145833333336
3006,28.474624999999975
3007,34.152513888888883
3008,31.407277777777775
3009,-10.895819444444482
3010,-17.00409722222221
3011,-23.476972222222219
3012,-22.650861111111116
3013,-12.832736111111117
3014,0.23322222222216832
3015,25.256277777777772
3016,35.271972222222253
3017,50.186069444444421
3018,49.192458333333327
3019,18.558416666666663
3020,2.6777361111111011
3021,-8.971291666666648
3022,1.2007083333333646
3023,3.1129999999999711
3024,-4.070152777777758
3025,-38.376944444444369
3026,-44.581888888888855
3027,-30.942472222222253
3028,-25.445319444444443
3029,-7.7863611111111384
3030,-6.6519027777777948
3031,-4.9303888888888645
3032,-2.5772916666666377
3033,-6.7636805555556174
3034,-32.5279583333333
3035,-40.642930555555509
3036,-44.68424999999997
3037,-53.108986111111079
3038,-54.311611111111112
3039,-37.544222222222224
3040,-25.367569444444449
3041,6.6978333333333353
3042,15.385236111111098
3043,2.223569444444403
3044,-4.9541111111111054
3045,-7.492708333333332
3046,-0.18138888888888607
3047,18.6466111111111
3048,27.643555555555583
3049,21.006777777777781
3050,21.049638888888889
3051,31.303000000000011
3052,45.607944444444449
3053,58.588458333333342
3054,51.384458333333285
3055,38.426222222222222
3056,29.876416666666646
3057,36.307055555555614
3058,38.476666666666659
3059,20.302694444444484
3060,4.9610555555555838
3061,-8.7611944444444543
3062,3.8909999999999911
3063,28.046888888888862
3064,33.516083333333313
3065,28.260083333333348
3066,23.09273611111114
3067,0.31386111111110093
3068,-19.376888888888882
3069,-25.921833333333328
3070,-34.916624999999961
3071,-30.682569444444432
3072,-34.885833333333338
3073,-51.730374999999967
3074,-34.531125
3075,11.149986111111064
3076,34.505500000000019
3077,58.352402777777606
3078,68.507972222222136
3079,66.166416666666677
3080,70.525125000000045
3081,92.60940277777776
3082,96.411305555555757
3083,72.767208333333329
3084,50.973291666666654
3085,13.834791666666682
3086,11.414708333333349
3087,43.169791666666725
3088,56.379500000000029
3089,33.707083333333294
3090,8.8030416666666618
3091,-12.862874999999974
3092,-19.001277777777727
3093,-24.588861111111168
3094,-33.842124999999882
3095,-48.712472222222253
3096,-56.760388888888833
3097,-52.588236111111165
3098,-48.08452777777778
3099,-33.418611111111112
3100,-19.68943055555555
3101,-9.5027222222222267
3102,-8.8362361111111234
3103,-19.738333333333266
3104,-9.0542361111111891
3105,29.150124999999953
3106,47.35844444444448
3107,55.172347222222236
3108,52.310819444444455
3109,42.641805555555521
3110,32.924791666666678
